,BLOCK,Fertilizer,Mowing,Ditch,treatment,QUADRAT..,DATA.TYPE,Year,Agalinus.purpurea,Aster.novi.belgii,Bidens.bipinnata,Chamaecrista.fasciculata,Clematis.dioscoreifolia,Desmodium.sp.,Drosera.sp.,Eupatorium.capillifolium,Eupatorium.pilosum,Eupatorium.recurvans,Eupatorium.rotundifolium,Eupatorium.semiserratum,Gnaphaleum.purpureum,Gratiola.pilosa,Hypericum.sp.,Lactuca.sp,Lespedeza.capitata,Lespedeza.hirta,Lobelia.nuttallii,Ludwigia.alternifolia,Ludwigia.hirtella,Lycopodium,Osmunda.regalis,Packera.tomentosa,Polygala.cruciata,Polygala.lutea,Polygonum.sp.,Pteridium.aquilinum,Pycnanthemum.flexuosum,Rhexia.mariana,Rhexia.virginica,Rhus.radicans,Rubus.hispidus,Scutellaria.integrifolia,Smilax.glauca,Smilax.rotundifolia,Solanum.carolinense,Euthamia.caroliniana,Solidago.pinetorum,Solidago.puberula,Solidago.rugosa,Solidago.stricta,Sphagnum.sp,Viola.primulifolia,Acer.rubrum,Amelanchier.canadensis,Clethra.alnifolia,Crataegus.sp.,Cyrilla.racemiflora,Ilex.glabra,Itea.virginica,Liquidambar.styraciflua,Magnolia.virginica,Nyssa.sylvatica,Pinus.taeda,Prunus.serotina,Rhus.copallinum,Rubus.betulifolius,Sorbus.arbutifolia,Symplocos.tinctoria,Vaccinium.sp.,Viburnum.nudum,Amphicarpum.purshii,Andropogon.virginica,Aristida.virgata,Arundinaria.tecta,Calamagrostis.coarctata,Chasmanthium.laxum,Dichanthelium.lucidum,Dichanthelium.scabriusculum,Dichanthelium.scoparium,Juncus.canadensis,Juncus.biflorus,Juncus.effusus,Carex.glaucescens,Rhynchospora.chalarocephala,Rhynchospora.inexpansa,Saccharum.giganteum,Scirpus.cyperinus,Scleria.minor,Xyris.sp
504,2,1,1,0,MF,60,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.005232787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009875175,0,0.16085255,0,0,0.073136984,0,0,0,0.00735031,0,0,0,0,0.346770696,0,0,0,0,0.050964017,0,0,0,0,0.027039641,0,0.022926634,0,0,0,0,0,0,0.294399945,0,0.709046802,0.185265078,0,0.017815884,0,0.08409071,0,0.005232787,0,0,0,0,0,0
505,3,0,0,1,C,13,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065710152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031227393,0,0.895647456,0.133530263,0,0.032855076,0,0,0,0,0,0,0,0,0.138413311,0,0.06993007,0,0,0,0,0,0,0,0.246081505,0,0.088799132,0,0,0,0,0,0,0.086689173,0,0,0.086689173,0,0.091572221,0,0.032855076,0,0,0,0,0,0,0,0
506,3,0,0,1,C,14,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.070192308,0,0,0,0,0,0.264423077,0,0,0,0,0,0,0.070192308,0,0,0,0,0,0,0,0.041346154,0.110576923,0,0.149038462,0.490384615,0,0.120192308,0,0,0,0,0,0,0,0,0.235576923,0,0,0.041346154,0,0,0,0,0,0.0125,0.394230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,3,0,0,1,C,15,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438247287,0,0,0,0,0,0,0,0,0,0,0,0.120153431,0,0,0,0,0.082417582,0,0,0,0,0.116179418,0,0.053424563,0,0,0,0,0,0,0.234017555,0,0.737162209,0.136706061,0,0.081691893,0,0,0,0,0,0,0,0,0,0
508,3,1,0,1,F,16,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611470795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326530612,0,0.163265306,0,0,0,0,0.216819141,0,0,0,0,0,0,0.046727657,0,0.635186488,0,0,0,0,0,0,0,0,0,0,0,0,0
509,3,1,0,1,F,17,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025201766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393558703,0.11600934,0,0,0,0,0,0,0,0,0.075757576,0.090731435,0,0,0.070605553,0,0,0,0,0,0,0,0.035328156,0,0.03030303,0.025227146,0,0,0,0,0,0,0,1.081874017,0.055403279,0,0,0,0,0,0,0,0,0,0,0,0
510,3,1,0,1,F,18,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038408842,0,0,0.740317866,0.740317866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042975886,0,0.23351297,0,0,0,0,0,0,0,0,0.142605955,0.061860614,0,0,0,0,0,0,0,0,0,0,0,0
511,3,0,1,1,M,61,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.042720221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019336914,0,0,0,0,0.388528381,0,0,0.067185053,0.111881853,0,0.02034385,0.029536809,0,0,0,0,0.093607817,0,0,0,0,0,0,0,0,0,0.007123145,0,0.034608786,0,0,0,0,0,0,0.201499217,0,0.405497128,0.378645484,0,0.199485343,0,0,0,0,0,0,0,0,0,0
512,3,0,1,1,M,62,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033062405,0.057859209,0,0,0,0,0.253432521,0,0,0.027597924,0,0,0,0.030399045,0,0,0,0,0.06332369,0,0,0,0,0,0,0,0,0,0.032924645,0,0,0,0,0,0,0,0,0.730265877,0,0.236579878,0.287597006,0,0.2469578,0,0,0,0,0,0,0,0,0,0
513,3,0,1,1,M,63,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.004574011,0,0,0,0,0,0,0,0,0,0,0,0,0.034716205,0,0,0,0,0,0,0,0,0,0,0.229414487,0,0,0.066251772,0,0,0.046222625,0,0,0,0,0,0.028837443,0,0,0,0,0,0,0,0,0,0.065089806,0,0.009148023,0,0,0,0,0.027926579,0,0.464510793,0,0.245229045,0.123212738,0,0.654866472,0,0,0,0,0,0,0,0,0,0
514,3,1,1,1,MF,64,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.061134602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200681231,0,0,0.427930467,0,0,0,0,0,0,0,0.007176415,0,0,0,0,0,0,0.002525253,0,0,0,0.33159502,0,0,0,0.014352831,0,0,0,0,0.106319004,0,0.221270848,0.164129669,0,0.453182993,0,0,0,0.009701668,0,0,0,0,0,0
515,3,1,1,1,MF,65,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.167366947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196883754,0,0,0.029236695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083858543,0,0,0,0,0.306442577,0,0.029236695,0,0,0,0,0,0,0,0,0.685084034,0.234383754,0,0.20070028,0,0.066806723,0,0,0,0,0,0,0,0
516,3,1,1,1,MF,66,p cover,2009,0,0,0,0,0,0,0,0.056046357,0,0,0.014011589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32046167,0,0,0.197587157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284743992,0,0.019758716,0,0,0,0,0,0,0.033770305,0,0.069867959,0.505462145,0,0.373278237,0,0.105253159,0,0.019758716,0,0,0,0,0,0
517,4,0,0,0,C,19,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.011843065,0,0,0,0,0,0,0,0,0,0,0,0,0.054061224,0,0,0,0,0,0,0,0,0.012354686,0,0.25413323,0.015187547,0,0,0,0,0.027030612,0.061024946,0,0,0,0,0.160099292,0,0.393938246,0,0,0,0,0.284830455,0,0,0,0,0.134878301,0,0,0,0,0.32157238,0,0.13515306,0,0.133892958,0,0,0,0,0,0,0,0,0,0,0,0,0
518,4,0,0,0,C,20,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.017218951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041318636,0,0,0,0,0,0.431945776,0.087737916,0,0.009756265,0,0,0,0.009756265,0,0,0,0,0.019512529,0,0,0,0,0,0,0.236820485,0,0,0,0.041900589,0.099205806,0,0,0,0,0,0.091263864,0.531870464,0,0.371936191,0.009756265,0,0,0,0,0,0,0,0,0,0,0,0
519,4,0,0,0,C,21,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.052734778,0,0,0,0.052734778,0,0,0,0,0,0,0,0,0.040970072,0,0,0,0,0,0,0,0,0,0,0.527347781,0,0,0,0,0,0,0.099484004,0,0,0,0,0,0,0,0,0,0,0,0.658410733,0,0,0,0,0.111351909,0,0,0,0,0,0,0.170278638,0,0.286687307,0,0,0,0,0,0,0,0,0,0,0,0,0
520,4,1,0,0,F,22,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028873791,0,0,0,0,0,1.165534361,0,0,0,0,0,0,0,0,0,0,0,0.074601516,0,0,0,0,0,0,0.472694016,0,0,0,0.154037105,0,0,0,0,0,0,0,0,0,0,0.104259211,0,0,0,0,0,0,0,0,0,0,0,0
521,4,1,0,0,F,23,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0.073590381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864427861,0.715174129,0,0,0,0,0,0.183665008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16314262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,4,1,0,0,F,24,p cover,2009,0,0,0,0.010942535,0,0,0,0,0,0,0,0.010942535,0,0,0,0,0,0,0,0,0,0,0,0.066729323,0,0,0,0,0.06343985,0,0,0.048133727,0.116809882,0,0.316729323,0.136949517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316729323,0.047059613,0,0,0,0,0,0,0.018595596,0,0.010942535,0.419307197,0,0.048133727,0,0.268998389,0.075456498,0,0,0,0.02410043,0,0,0
523,4,0,1,0,M,67,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.03528481,0,0,0,0,0,0,0,0,0,0,0,0,0.059098101,0,0,0,0,0,0,0,0,0,0,0.091244726,0.027241561,0,0.004614979,0,0,0.016824895,0.322468354,0,0,0,0.057172996,0.01935654,0,0,0,0,0,0,0.207753165,0,0,0.051344937,0,0.098233122,0,0,0,0,0.448549578,0.055089662,0.199472574,0,0.08024789,0.107647679,0,0.091851266,0,0,0,0,0,0.004614979,0,0,0.021888186,0
524,4,0,1,0,M,68,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.036797236,0.025817806,0,0,0,0,0,0,0,0,0,0,0,0.088432848,0,0,0,0,0.008014984,0.028707979,0,0,0,0,0.118674718,0.014063358,0,0.006897665,0,0,0.011366939,0.130816676,0,0,0,0.019843705,0.099412278,0,0,0.025624051,0,0,0,0.078793554,0,0,0,0,0.210191494,0,0,0,0,0.538072787,0.082503956,0.119449737,0,0.08855233,0.151822908,0,0,0,0,0,0,0,0,0,0,0.116142991,0
525,4,0,1,0,M,69,p cover,2009,0,0,0,0,0,0,0,0,0,0.022199636,0.037028265,0,0,0,0,0,0.021351764,0,0.005761877,0,0,0,0,0.081427538,0,0,0,0,0,0.005761877,0,0,0.019126861,0,0.134980177,0.027961514,0,0.039485268,0,0,0.13904631,0.213016226,0,0.037028265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046856275,0,0,0,0,0.363239833,0.107779921,0.468061336,0,0.118629032,0.111258025,0,0,0,0,0,0,0,0,0,0,0,0
526,4,1,1,0,MF,70,p cover,2009,0,0,0,0.042176782,0,0,0,0,0,0,0,0.055070765,0,0,0,0,0.108394113,0,0,0,0,0,0,0.217591387,0,0,0,0,0.080348615,0,0,0,0.33933533,0,0.184151689,0,0,0.02527785,0,0,0,0.061919337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098050708,0,0.11094469,0.515238343,0,0.008085873,0,0.145328645,0.008085873,0,0,0,0,0,0,0
527,4,1,1,0,MF,71,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.019632811,0,0,0,0,0,0,0,0,0,0,0,0,0.130105862,0,0,0,0,0,0,0,0,0,0,0.16138187,0,0,0.105412963,0,0,0,0.011976098,0,0,0,0,0,0,0,0,0,0.013848663,0,0,0,0,0.019632811,0,0.089450381,0,0,0,0,0.045049769,0.008880123,0.245381005,0.005784147,0.086928659,0.633534738,0,0,0,0.4230001,0,0,0,0,0,0,0,0
528,4,1,1,0,MF,72,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.020340012,0,0,0,0,0,0.025804493,0,0,0,0,0,0,0.023982999,0,0,0,0,0,0,0,0,0,0,0.162112933,0.012932605,0,0.02774742,0,0,0,0.104735883,0,0,0,0,0,0,0.025804493,0,0,0,0,0.040680024,0,0,0,0.042319369,0.047844566,0,0,0,0,0,0,0.231936855,0,0.32483303,0.544626594,0,0.018457802,0,0.345840923,0,0,0,0,0,0,0,0
529,5,0,0,1,C,25,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.065070505,0,0,0,0.063209949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660007834,0.045191931,0,0.081227967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045191931,0,0,0,0,0.045191931,0.117410889,0.135428907,0,0,0,0,0.019878574,0,0.325058754,0,0,0.234674892,0,0.162455934,0,0,0,0,0,0,0,0,0,0
530,5,0,0,1,C,26,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264825828,0,0,0.137638063,0,0,0,0.155819881,0,0,0,0,0.059728122,0,0,0,0,0,0,0,0,0,0.036873407,0.322005098,0,0,0,0,0,0.270093458,0,0.399830076,0,0,0.275276126,0,0.077909941,0,0,0,0,0,0,0,0,0,0
531,5,0,0,1,C,27,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509709283,0,0,0,0,0,0,0,0,0,0,0.311669847,0,0,0,0,0,0,0,0,0,0,0.0387623,0,0,0,0,0,0,0,0,0.116286901,0,0.023571669,0,0,0,0,0,0,0,0,0,0,0,0,0
532,5,1,0,1,F,28,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4804769,0,0,0,0,0,0,0,0,0,0,0,0.08733234,0,0,0,0,0.181818182,0.054545455,0.181818182,0,0,0.044560358,0,0.080923994,0,0,0,0,0,0,0.042771982,0,0.845752608,0,0,0,0,0,0,0,0,0,0,0,0,0
533,5,1,0,1,F,29,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058835117,0.033105697,0,0.697145796,0,0,0,0,0,0,0,0,0,0,0,0.305579268,0,0,0,0.080208812,0.017182131,0,0.32268479,0,0,0,0,0,0,0,0,0,0,0,0.063026682,0,0.422231707,0,0,0,0,0,0,0,0,0,0,0,0,0
534,5,1,0,1,F,30,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510433387,0,0,0,0,0,0,0,0,0,0,0,0.311396469,0,0,0,0,0.071428571,0,0,0,0,0.085714286,0,0.330658106,0,0,0,0,0,0,0.169502408,0,0.520866774,0,0,0,0,0,0,0,0,0,0,0,0,0
535,5,0,1,1,M,73,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.034113712,0,0,0,0.006020067,0,0,0,0,0,0,0,0,0.048494983,0,0,0,0,0,0.01270903,0,0,0,0,0.127759197,0.063210702,0,0.046153846,0.081270903,0,0.051505017,0.192307692,0,0,0,0,0.101672241,0,0,0,0,0,0,0,0,0,0.118060201,0.03812709,0.051170569,0,0.02541806,0,0.041471572,0.171906355,0,0.174916388,0,0,0.334113712,0,0.279598662,0,0,0,0,0,0,0,0,0,0
536,5,0,1,1,M,74,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.067040998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046488414,0,0.168983957,0,0,0.045775401,0.106256684,0,0.069215686,0.148235294,0,0,0,0,0.068110517,0,0,0.010356506,0,0,0,0,0,0,0,0.007629234,0,0,0,0,0,0.106292335,0,0.757754011,0,0,0.343351159,0,0.054509804,0,0,0,0,0,0,0,0,0,0
537,5,0,1,1,M,75,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.005438005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020319356,0,0,0.035328863,0,0.11107073,0.235157861,0,0.040931366,0.014033994,0,0.00687067,0,0,0,0,0,0.012308675,0,0,0,0,0,0,0,0,0,0.193641187,0.008303335,0.026342669,0,0,0,0,0.07271204,0,0.390226128,0,0.133670108,0.257049514,0,0.436595499,0,0,0,0,0,0,0,0,0,0
538,5,1,1,1,MF,76,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.009280314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006359184,0,0,0.107308551,0,0.148028238,0,0,0.013692079,0,0,0.018103843,0.081755828,0,0,0,0,0,0,0,0,0,0.103453806,0,0.014148863,0,0,0.282219772,0,0.013692079,0,0,0,0,0,0,0.110906982,0,0.288988487,0.397226359,0,0.404835615,0,0,0,0,0,0,0,0,0,0
539,5,1,1,1,MF,77,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.019706346,0,0,0,0,0,0,0,0,0,0,0,0,0.019803422,0,0,0,0,0,0.009853173,0,0,0,0,0.286615702,0,0,0.203009344,0,0,0,0.009853173,0,0,0,0.069166363,0,0,0,0,0,0,0,0,0,0,0.489261012,0,0.064191239,0,0,0,0,0.063705861,0,0.345831817,0,0.117461473,0.1532581,0,0.148282975,0,0,0,0,0,0,0,0,0,0
540,5,1,1,1,MF,78,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322417043,0,0.199183291,0,0,0.099657568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04912203,0,0,0,0,0.302020795,0,0,0,0,0,0,0,0,0.046894144,0,0.189391445,0.565616837,0,0.225696847,0,0,0,0,0,0,0,0,0,0
541,6,0,0,0,C,31,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081245054,0,0,0,0,0,0,0,0,0,0,0.207333157,0,0,0,0,0,0,0.11800976,0,0,0.402862042,0,0.22203904,0,0,0,0,0,0,0.119460564,0,0,0,0,0.153521498,0,0,0,0,0.17020575,0.207333157,0,0,0.118372461,0.199617515,0,0,0,0,0,0,0,0,0,0,0,0
542,6,0,0,0,C,32,p cover,2009,0,0,0,0,0,0,0,0,0.003174603,0,0,0,0,0.003174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011946533,0,0,0,0,0.114452799,0.089807853,0,0,0,0,0,0.147451963,0,0,0,0.209273183,0,0,0,0,0,0,0,0.335004177,0,0,0,0,0.033416876,0,0,0,0,0.311612364,0,0.057309942,0,0.412698413,0.219715957,0.050960735,0,0,0,0,0,0,0,0,0,0,0
543,6,0,0,0,C,33,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.048809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13452381,0.03234127,0,0,0,0,0.03234127,0.112996032,0,0,0,0.143551587,0.348412698,0,0.398710317,0,0,0,0,0,0,0,0,0,0.05734127,0,0,0,0,0,0.086309524,0.059027778,0.018154762,0.30327381,0.224206349,0,0,0,0,0,0,0,0,0,0,0,0
544,6,1,0,0,F,34,p cover,2009,0,0,0,0,0,0,0,0.008463803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126254516,0,0,0,0,0,0.026361568,0.036029707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378295196,0,0,0,0,0,0,0.064331594,0,0.480295731,0.248360765,0,0.047638164,0,0.042319015,0.466680048,0.074969892,0,0,0,0,0,0
545,6,1,0,0,F,35,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17666572,0.013416643,0,0,0,0,0.176427151,0,0,0,0,0,0,0.007702357,0,0,0,0.083987504,0,0,0,0,0,0,0,0,0,0,0,0,0.328508946,0,0,0,0,0.406009656,0,0,0,0.258653792,0.20249929,0,0,0,0,0.309105368,0.037023573,0,0,0,0,0,0
546,6,1,0,0,F,36,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021194966,0,0,0,0.121648809,0,0,0.060450101,0,0,0,0.098956628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417957236,0,0,0,0.327656389,0,0.024329762,0,0.120900201,0,0.605998222,0.13732279,0,0,0,0.021194966,0.021194966,0.021194966,0,0,0,0,0,0
547,6,0,1,0,M,79,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.029691462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006530008,0,0,0,0,0.095498732,0,0,0,0,0,0,0.396069315,0,0,0,0,0.023161454,0,0,0,0,0,0,0,0,0,0,0,0.024894336,0,0.010101437,0,0,0.606086221,0.11487743,0.198964497,0,0,0.436073542,0,0,0,0,0.027240068,0,0,0,0,0,0.030811496,0
548,6,0,1,0,M,80,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.034683468,0,0,0,0,0,0,0,0,0,0,0,0,0.024996785,0,0,0,0,0,0,0,0,0,0,0.026891261,0,0,0.046693241,0,0,0,0.280219451,0,0.005897733,0,0,0,0,0.248467704,0,0,0,0,0,0,0,0,0,0.067686769,0,0,0,0,0.617333162,0.087977369,0.321134971,0,0.046693241,0.191324847,0,0,0,0,0,0,0,0,0,0,0,0
549,6,0,1,0,M,81,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.144598005,0,0,0,0,0,0.029251292,0,0.00504747,0,0,0,0,0.128085567,0,0,0,0,0,0.016512438,0,0,0,0,0.09506069,0,0,0,0,0,0.040572047,0.183030886,0,0,0,0,0.08751352,0,0.07996635,0,0,0.09506069,0,0,0,0,0,0,0.049393102,0,0.029251292,0,0,0.358298281,0.015142411,0.313471938,0,0.042927533,0.233745944,0,0,0,0,0,0,0,0,0,0,0.053070544,0
550,6,1,1,0,MF,82,p cover,2009,0,0,0,0,0,0,0,0,0,0.004131967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11621907,0,0,0,0,0,0,0.046475628,0,0,0,0,0,0,0,0,0,0.076983384,0,0.04495164,0,0,0,0,0.02375581,0,0,0,0,0.012907897,0,0.126994984,0,0.641702866,0.318113455,0,0,0,0.587763298,0,0,0,0,0,0,0,0
551,6,1,1,0,MF,83,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.16627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038670244,0,0,0.108139535,0,0,0.023225999,0,0,0,0,0,0.054084675,0,0,0,0,0.100745379,0,0,0,0,0.193649374,0,0.019320215,0,0,0,0,0,0,0.050298151,0,0.41627907,0.21228384,0,0.061836613,0,0.555187835,0,0,0,0,0,0,0,0
552,6,1,1,0,MF,84,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.116637904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103751306,0.030178482,0,0.071699441,0,0,0.008645942,0.014339888,0,0,0,0,0.030178482,0,0,0,0,0.066635633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181564785,0,1.034998183,0.230187565,0,0,0,0.100333803,0,0,0,0.010848585,0,0,0,0
553,7,0,0,1,C,37,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064543652,0,0,0.520138523,0.203166955,0,0,0,0,0.023589049,0,0,0,0,0,0.104845793,0,0,0,0,0,0,0,0,0,0.161384225,0,0.275239027,0,0,0,0,0.05488218,0,0.273582775,0,0.181836433,0,0,0.136791387,0,0,0,0,0,0,0,0,0,0
554,7,0,0,1,C,38,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088306209,0,0,0.851838457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021097046,0,0,0,0,0,0,0.421940928,0.035382761,0,0,0.169439421,0,0,0,0,0,0.37920434,0,0,0.032790838,0,0,0,0,0,0,0,0,0,0,0,0
555,7,0,0,1,C,39,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047062677,0,0,0.773749727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414937759,0.203428696,0,0,0,0,0,0,0,0,0.351714348,0,0.17034287,0,0.038763922,0,0,0,0,0,0,0,0,0,0,0
556,7,1,0,1,F,40,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668069228,0.686725945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119032497,0.41568752,0,0,0,0,0,0,0,0,0.11048481,0,0,0,0,0,0,0,0,0,0,0,0,0
557,7,1,0,1,F,41,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062775772,0,0,0.529081428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328653563,0.58370103,0,0,0,0,0,0,0.181909346,0,0.313878861,0,0,0,0,0,0,0,0,0,0,0,0,0
558,7,1,0,1,F,42,p cover,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142704542,0,0,0.545339452,0,0,0,0,0,0,0,0,0,0,0.018278209,0,0,0,0,0,0.363348631,0,0.152081025,0,0,0,0.22285963,0.174552936,0,0,0,0,0,0,0,0,0.300680487,0.080155088,0,0,0,0,0,0,0,0,0,0,0,0
559,7,0,1,1,M,85,p cover,2009,0,0,0,0,0,0,0,0,0,0,0.020744612,0,0,0,0,0,0,0,0,0,0,0,0,0.05532972,0,0,0,0,0.018712092,0.018712092,0,0,0,0,0.230965286,0,0,0.152180927,0,0,0.113885663,0.016679572,0,0,0,0.007323526,0.156633114,0,0,0,0,0.158568848,0,0,0,0,0.011388566,0.059394761,0,0,0,0,0,0.021970577,0,0.635694928,0,0,0.159085043,0,0.162730675,0,0,0,0,0,0,0,0,0,0
